smiles,mutagenicity
O=C1c2ccc(O)cc2C(=O)c2ccc(O)cc21,0
O=S(=O)(O)c1cc(S(=O)(=O)O)c2c(N=Nc3ccc(S(=O)(=O)O)c4ccccc34)c(O)ccc2c1,0
Cc1ccc2cccnc2c1,1
CC1=CC(=C(C#N)C#N)C=C(C=Cc2ccc(N(C)C)cc2)O1,1
CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,0
O=[N+]([O-])c1ccc(Oc2ccccc2)cc1,1
N#Cc1ccccc1[N+](=O)[O-],0
O=[N+]([O-])c1cccc2c1ccc1ccccc12,1
CC#CC(OC(=O)NC1CCCCC1)(c1ccccc1)c1ccccc1,1
O=[N+]([O-])c1cccc(Br)c1,1
CN(C)CCN(Cc1ccccc1)c1ccccc1,0
C=CC(=O)OC,0
Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1,1
CCN(CC)c1ccc(N=O)c(O)c1,0
Oc1ccc2ccc3c4c(ccc3c2c1)C(O)C(O)C=C4,1
CC(N)=O,0
CC1(C2CO2)CO1,1
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,0
ClNc1nc(NCl)nc(NCl)n1,0
ClCc1cc2c3c(cccc3c1)-c1ccccc1-2,1
Cc1ccc2ccc3ccccc3c2c1C,0
BrCBr,1
O=[N+]([O-])c1cccc2c1-c1cccc3c([N+](=O)[O-])ccc-2c13,1
CCC(C)C(C)CO,0
c1ccc2c(c1)ccc1c3ccncc3ccc21,1
O=S1(=O)c2cccc3ccc4c5ccccc5cc1c4c23,1
COc1c2ccoc2nc2c(OC)c3c(cc12)OCO3,1
O=C(O)CC(NC(=O)COc1ccc(Cl)cc1Cl)C(=O)O,0
O=CNc1ccc2c(c1)Cc1ccccc1-2,1
Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,0
[N-]=[N+]=NCc1ccccc1,1
Cc1nc2c(c3[nH]c4ccccc4c13)C(=O)C=C(N1CC1)C2=O,1
CC=Cc1cc(OC)c(OC)cc1OC,1
CN(CCO[N+](=O)[O-])[N+](=O)[O-],1
O=C(Nc1ccc2c(O)c(N=Nc3ccc(N=Nc4ccc(S(=O)(=O)O)cc4)cc3)c(S(=O)(=O)O)cc2c1)c1ccccc1,0
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccc(N=[N+]=[N-])cc2nc2c(C)cccc12,1
Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,1
O=[N+]([O-])c1ccc(CCl)cc1,1
CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,0
Nc1ccccc1Cl,0
Cc1cnc2cc(C)c3c(nc(N)n3C)c2n1,1
CCCCCC,0
OC1c2ccc3cc4ccc5ccccc5c4nc3c2C2OC2C1O,1
CC1=CCC(C(C)(C)O)CC1,0
Brc1c(Br)c(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br,0
O=[N+]([O-])c1ccc2ccc3c([N+](=O)[O-])ccc4ccc1c2c43,1
CNc1ccc(N=Nc2ccccc2)cc1,1
O=S(=O)(O)c1ccc2c(N=Nc3ccccc3)c(O)ccc2c1,0
C[n+]1ccc(-c2cc[n+](C)cc2)cc1,0
COC(=O)c1ccc(C(=O)OC)cc1,0
CC(=O)Nc1cccc2c1-c1ccccc1C2,1
Cc1ccc2ccc3c4ccccc4ccc3c2c1,1
Cc1nc2c(C)c(C)c3c(nc(N)n3C)c2nc1C,1
CCC(=O)O,0
CNC(=O)c1ccccc1,0
O=C(C=Cc1ccccc1)c1ccc(O)cc1,0
COCC(O)Cn1cc([N+](=O)[O-])nc1Cl,1
Nc1cccc2cc3c(nc12)CCCC3,1
CN(C)CCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12,1
FC(F)(F)c1ccc(Cl)cc1,0
O=C(C(Cl)Cl)C(Cl)(Cl)Cl,1
CCOC(=O)C(C)CC(C)(CC(CC(C)(CC(CC(C)(CC)C(=O)O)C(=O)OCC)C(=O)O)C(=O)OCC)C(=O)O,1
O=[N+]([O-])c1ccc2[nH]cnc2c1,1
C=CC(=O)OCCOCCOC(=O)C=C,0
S=C1NCCN1,1
O=[N+]([O-])c1ccc(Sc2ccccc2)cc1,1
NC(CCCCNCC(N)C(=O)O)C(=O)O,0
CCOC(=O)CCl,0
O=[N+]([O-])c1ccc2c(c1)CCN2,1
O=[N+]([O-])C1=Cc2cc3cc4ccccc4cc3c3cccc1c23,1
Nc1ccc2sncc2c1,1
O=C(CCl)NCO,0
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,1
NC(=O)C=Cc1ccc([N+](=O)[O-])o1,1
COc1ccc(CO)cc1,0
c1ccc2c(c1)-c1cc3ccc4ccccc4c3cc1C1NC21,1
CNc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,1
CCC(=O)OCc1ccc([N+](=O)[O-])cc1,1
CC1(C)C(=O)N(Cl)C(=O)N1Cl,0
O=C(O)C=Cc1cccc([N+](=O)[O-])c1,1
CCC=CC=CC=CC=CC=COCCC,1
COc1nsc2c([N+](=O)[O-])cccc12,1
C1COCCOCCOCCO1,0
CNCCO,0
Oc1ccc(Nc2ccc3ccccc3c2)cc1,0
O=S(c1cc(Cl)cc(Cl)c1O)c1cc(Cl)cc(Cl)c1O,1
Oc1cccc2ncccc12,1
C=CC(=O)NCNC(=O)C=C,1
O=C(O)C(Cl)=C(CO)C(Cl)Cl,1
CC(C)(C)OCC1CO1,1
Cc1c([N+](=O)[O-])ccc2ccccc12,1
O=[N+]([O-])c1ccc2c(c1)Oc1ccccc1O2,1
C=CC(=O)NCO,0
CNS(=O)(=O)c1ccc(NC(C)=O)cc1,0
CC(=O)N(O)c1ccc(Oc2ccc(Cl)cc2)cc1,1
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,1
O=P(O)(O)Oc1c(Br)cc(Br)cc1-c1cc(Br)cc(Br)c1O,0
CC(=O)NC(CS)C(=O)O,1
Cc1ccc(C=Cc2ccc(N)cc2)cc1,1
CCCCC(C=O)CC,0
NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O,1
CCCCCCCCCCCCCCC1CO1,0
CN(C)c1ccc(N(C)C)cc1,1
CSCCC(NC=O)C(=O)NC(Cc1ccccc1)C(=O)O,0
O=c1[nH]c(=O)[nH]c(=O)[nH]1,0
Cc1c(N)cc([N+](=O)[O-])cc1N,1
OC1C=Cc2c(ccc3cc4c(ccc5ccccc54)cc23)C1O,1
c1ccc2c(c1)ccc1ncccc12,1
O=C(CBr)c1ccc(Br)cc1,0
C1=CCCC2OC2CCC=CCC1,0
O=[N+]([O-])c1ccc2c([N+](=O)[O-])cc3ccccc3c2c1,1
CC(=O)c1oc([N+](=O)[O-])c(Cl)c1Cl,1
CC(=O)Oc1cccc2cccnc12,0
ClCCl,1
CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,0
Nc1cc(Cl)ccc1Cl,0
CCCCC=CC=CC=CC=CC=COCC(O)CO,1
CC(=O)C(N=Nc1ccc(-c2ccc(N=NC(C(C)=O)C(=O)Nc3ccccc3)c(Cl)c2)cc1Cl)C(=O)Nc1ccccc1,0
NC(CC(=O)O)C(=O)O,0
CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1
Oc1cnc2ccccc2c1,0
O=Cc1ccc(Cl)cc1Cl,0
Cc1c(N=O)c(=O)n(-c2ccccc2)n1C,1
Cc1ccc([N+](=O)[O-])cc1N=[N+]([O-])c1cc([N+](=O)[O-])ccc1C,0
Cc1cccc2c1cc(C)c1c3c(ccc12)C(O)C(O)C1OC31,1
CCOP(=O)(C#N)N(C)C,0
O=[N+]([O-])c1cc2c(ccc3cc(N(CCCl)CCCl)ccc32)o1,1
Cc1cc([N+](=O)[O-])c(C)c2c1[nH]c1ccc([N+](=O)[O-])cc12,1
COc1cc(Oc2ccc(Cl)cc2Cl)cc([N+](=O)[O-])c1,0
CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,0
C=CCOC(=O)CCCCC,0
CC1=CC2c3cccc4[nH]cc(c34)CC2N(C)C1,1
CC(C)OC(=O)C=Cc1ccc([N+](=O)[O-])o1,1
COc1cc(-c2ccc(N=Nc3cc(S(=O)(=O)O)c4ccccc4c3O)c(OC)c2)ccc1N=Nc1cc(S(=O)(=O)O)c2ccccc2c1O,0
[O-][N+](=Nc1ccc(Cl)c(Cl)c1)c1ccc(Cl)c(Cl)c1,0
O=S1(=O)OC(c2cc(Br)c(O)c(Br)c2)(c2cc(Br)c(O)c(Br)c2)c2c(Br)c(Br)c(Br)c(Br)c21,0
COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,1
Nc1ccc(-c2ccc(-c3ccc(N)cc3)cc2)cc1,1
Nc1cc(Cl)cc(Cl)c1O,0
CNC(=O)Oc1cccc2ccccc12,1
N#CCCNCCC#N,0
CCOP(=O)(OCC)Oc1cc(-c2ccccc2)on1,0
O=[N+]([O-])c1ccc2c3c(ccc([N+](=O)[O-])c13)-c1ccccc1-2,1
CNC(=O)CSP(=S)(OC)OC,1
NC(=O)NNC(N)=O,0
Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1,0
Fc1c(F)c(F)c(Cl)c(F)c1F,0
CCc1cc(N)cc(C)c1Cc1c(C)cc(N)cc1CC,0
O=c1c2cccc3ccc4c5ccccc5cc1c4c32,1
CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)c1ccccc1,0
CC(C)=CC(C)=NN=c1[nH]ncc2ccccc12,1
O=[N+]([O-])c1ccc2c(c1)c([N+](=O)[O-])cc1ccccc12,1
CC(=C(OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,0
CCCCCCCC(=O)Cl,1
CCCCCCC1CO1,0
O=C1NC(=O)c2cc([N+](=O)[O-])ccc21,1
Cc1ccc(CCl)cc1,0
C1CCNC1,0
CC(C)(C)OOC(C)(C)C,0
CC(C)NCC(O)COc1cccc2c1OCC(O)C2,0
O=Nn1cnc(CC(=O)NO)c1,1
CC1C(=O)CC2(C(C)C)CC12,0
O=c1c2c(O)cccc2oc2c3c(cc(O)c12)OC1OC=CC31,1
O=[N+]([O-])c1ccc2cccc3c2c1C=C3,1
Cn1c([N+](=O)[O-])cnc1-c1nnc(N)s1,1
Cc1ccc(N)c(N)c1,1
c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N(C)C)C(O)C(C)O1,1
CCCCOP(=O)(OCCCC)Oc1ccccc1,0
O=Cc1ccco1,1
O=Nc1cccc(-c2ccccc2)c1,1
CC(=O)OCc1c2ccccc2cc2ccc3ccccc3c12,1
c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,1
c1ccc2cnncc2c1,0
O=c1nc(O)n(Cl)c(=O)n1Cl,0
O=C(O)C=Cc1ccccc1,0
Clc1ccc(Cl)nc1,0
CC(=O)OCC(=O)C1(OC(C)=O)CCC2C3CC(F)C4=CC(=O)C(Br)=CC4(C)C3(F)C(O)CC21C,0
CC(=O)Nc1cc2c(cc1Cl)-c1ccccc1C2,1
Cc1cccc(N)c1,0
O=[N+]([O-])c1ccc2ccc3cccc4c5ccccc5c1c2c34,1
COc1ccc(O)cc1,0
c1ccc2nc3ccccc3cc2c1,1
Cc1c(N)cc([N+](=O)[O-])c(N)c1C,1
CCCCCCCCCc1ccc(O)cc1,0
O=CNc1ccccc1,0
CC1(C(=O)Nc2ccccc2)CO1,1
Nc1cccc2c(Cl)nsc12,1
CCCn1cc2c3c(cccc31)C1CC(C)CN(C#N)C1C2,1
O=C(O)C=Cc1ccccc1[N+](=O)[O-],0
CCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCC,0
CCC(O)C=CC=CC=CC=CC=O,1
CC(C)(C)CCCCCC(=O)OCC1CO1,1
C1=Cc2ccc3nc4ccc5ccccc5c4cc3c2CC1,1
COc1cc(CC2NCCc3cc(O)c(O)cc32)cc(OC)c1OC,0
CC(=O)Oc1ccc(CCl)cc1,1
CNc1ccc2nc(C)c(C)nc2c1C,1
Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2-c1ccc([N+](=O)[O-])cc1,1
CCOC1=CC(=O)C(NC(C)=O)=CC1=O,1
[N-]=[N+]=CC(=O)NCC(N)=O,1
O=C(c1ccccc1)C1OC1c1ccccc1,1
C=COc1ccc([N+](=O)[O-])cc1,1
Cc1c(N)nc(C)c2c1[nH]c1ccccc12,1
ClCc1cccnc1,1
Nc1ccc2c3c(cccc13)-c1ccccc1-2,1
N#CC1(O)CCCCC1,0
O=C(NCCCl)Sc1[nH]cnc2ncnc1-2,1
O=C(O)c1cc2ccccc2cc1O,0
CCc1ccc(NC(=O)c2csc([N+](=O)[O-])c2)cc1,1
O=C(C=Cc1ccccc1[N+](=O)[O-])c1ccccc1,0
O=C(O)CCCCC(=O)O,0
O=[N+]([O-])c1ccc(-c2nc3sccn3c2[N+](=O)[O-])cc1,1
CC(O)CN1CC(C)OC1=O,0
ClCC(Br)CBr,1
O=C(O)Cc1c[nH]c2ccc(O)cc12,0
CC(C)(C)c1ccc(OCC2CO2)cc1,1
Clc1ccccc1,0
CN(C)c1ccc(C=Cc2ccccc2)cc1,1
CC(C)(COCC1CO1)COCC1CO1,1
[N-]=[N+]=NCCc1ccccc1,1
Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,1
OC(CCl)CCl,1
Cc1ccc2cc3ccccc3cc2c1,1
O=C(Cl)Cc1ccccc1,1
O=C(O)CCC(=O)Nc1ccc(Cl)cc1,0
CCCCCCCCCCCCCCCCCC(=O)NCCCCC(NC(=O)CCC(NC(=O)C(C)NC(=O)C(C)OC1C(O)C(CO)OC(O)C1NC(C)=O)C(N)=O)C(=O)O,0
O=[N+]([O-])c1ccc(N=Nc2ccc(N(CCO)CCO)cc2)c([N+](=O)[O-])c1,1
O=C(O)CS,0
O=C(O)Cc1ccccc1Cl,0
Cc1ccc2ccccc2c1[N+](=O)[O-],1
C1CN1c1nc(N2CC2)nc(N2CC2)n1,1
O=C(Cl)C(Cl)c1ccccc1,1
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,0
O=[N+]([O-])c1cnc2c(c1)nc1ccccn12,1
Clc1cccc2ccccc12,1
C=NO,0
O=Cc1c(Cl)cccc1Cl,0
Cc1cc(S(=O)(=O)O)c2c(C)ccc(C(C)C)cc1-2,0
c1ccc2cc3c(cc2c1)c1c(c2ccccc23)O1,1
C=C(C#N)C(=O)OCC,0
COP(=O)(NC(C)=O)SC,0
CC(C)CCCC(C)C1CCC2C3CC4OC45CC(O)CCC5(C)C3CCC12C,1
O=[N+]([O-])c1ccc2c(c1)-c1cc3ccccc3c3cccc-2c13,1
CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,0
O=[N+]([O-])c1ccc2c(c1)CCc1cc3c(cc1-2)CCc1ccccc1-3,1
CN(C)CCNC(=O)c1cccc2c(N)c3ccccc3nc12,1
CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,0
COc1cc(OC2OC(CO)C(O)C(O)C2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,1
c1ccc(C2CO2)cc1,1
ClCCN(CCCl)c1ccc2ccccc2c1,1
CCCCCCC(=O)OCC,0
CC12CC(=CO)C(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O,0
O=C(C=Cc1ccc([N+](=O)[O-])cc1)c1ccc([N+](=O)[O-])cc1,1
CCN=NNCC,1
CCCCCCCCOP(=O)(OCCCCCCCC)OCCCCCCCC,0
C=CC(=O)CC,1
c1cc2ccc3cc4occc4c4ccc(c1)c2c34,1
CCCCCCc1ccc(-c2ccc(C#N)cc2)cc1,0
CC(C)CC(NC(=O)COc1cc(Cl)c(Cl)cc1Cl)C(=O)O,0
CN(C)NC(=O)CCC(=O)O,0
CC1=C(Cl)C(=O)OC1O,1
Nc1ccc(Cl)c(N)c1,1
O=C1C=CCO1,0
OCCCBr,1
Nc1ccc(N=Nc2ccccc2)cc1,1
Cc1nc2ccc3ccc4ccc(O)cc4c3c2n1C,1
O=C(C=Cc1ccccc1)c1ccccc1,0
O=[N+]([O-])c1ccc(Br)cc1,1
CCN(C=O)N=O,1
[N-]=[N+]=Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,1
O=C1OC(C(O)CO)C(O)=C1O,0
CC(C)(C)OC(=O)NN=Cc1c[n+]([O-])c2ccccc2[n+]1[O-],1
O=CC=Cc1ccc([N+](=O)[O-])o1,1
O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,0
O=CC=Cc1ccccc1,0
O=C(O)c1cc2c(c3c1c([N+](=O)[O-])cc1c(O)cccc13)OCO2,1
Nc1ccccc1-c1ccccc1,1
Cn1c(N)nc2c3cnccc3ccc21,1
O=c1c2[nH]c3ccccc3c2nnn1N=Cc1ccc(Cl)cc1,1
O=Cc1cccc(Cl)c1,0
O=C1C=C(S(=O)(=O)O)c2ccccc2C1=O,1
O=Cc1ccc([N+](=O)[O-])o1,1
O=C(O)CCCOc1ccc(Cl)cc1Cl,0
CC1CC(OC(=O)c2ccccc2O)CC(C)(C)C1,0
O=[N+]([O-])c1nc[nH]c1-c1ccccc1,1
O=c1[nH][nH]c2ccccc12,0
CC(=O)OCc1ccc(N=Nc2ccc(COC(C)=O)cc2)cc1,1
O=C(O)C=Cc1c[nH]cn1,0
O=C1C(Cl)=C(Cl)C(=O)c2c(O)ccc(O)c21,1
Cc1c2ccccc2c(C)c2c1ccc1ccccc12,1
c1ccc(CCC2CO2)cc1,1
CC(C)=CCCC(C)CC=O,0
O=C1NCCN1N=Cc1ccc([N+](=O)[O-])o1,1
Cc1cc(=O)oc2cc(O)ccc12,0
Cc1cccc(Br)c1,0
Oc1cc(O)c2cc(O)c(-c3cc(O)c(O)c(O)c3)[o+]c2c1,0
CC(=O)OCc1ccc2c(c1)OCO2,0
C=CCOCC1CO1,1
C=C(C)C(=O)OCCO,0
Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,1
CN(Cc1ccccc1)N=O,1
c1ccc2cc3c(ccc4ccccc43)cc2c1,1
CCN(CC)C(=S)SSC(=S)N(CC)CC,0
Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O,1
CCCCCNC(=O)C=Cc1ccc([N+](=O)[O-])o1,1
O=C(Nc1cccc([N+](=O)[O-])c1)c1csc([N+](=O)[O-])c1,1
COC(=O)c1ccc(C=Nn2nnc3c([nH]c4ccccc43)c2=O)cc1,1
C=CC(=O)OCC(CC)(COC(=O)C=C)COC(=O)C=C,1
C=C(C=O)CCC,1
N#CC=CC#N,0
COP(=O)(SC)SC,0
Cc1ccccc1N=Nc1c(O)ccc2ccccc12,1
COc1ccc2c3c([nH]c2c1)C(C)=NCC3,0
O=[N+]([O-])c1cc2c3c(ccc4cc([N+](=O)[O-])cc(c43)CC2)c1,1
COc1cc2c(c3ccc4ccccc4c13)CCC2=O,1
[N-]=[N+]=CC(=O)OCC(N)C(=O)O,1
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,1
CCc1c2ccccc2cc2c1ccc1ccccc12,1
CCC1(O)CC(O)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,1
c1cc2c3c(cccc3c1)CC2,0
N#Cc1cc(Br)c(O)c(Br)c1,0
Nc1cccc2cccnc12,1
CC(=O)CC(=O)CCC(=O)O,0
CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,1
O=[N+]([O-])c1cc2c3ccccc3ccc2c2ccccc12,1
Cc1ccc(CO)cc1,0
CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1,0
O=[N+]([O-])c1ccc(OCC2CO2)cc1,1
Sc1ncnc2nc[nH]c12,1
O=[N+]([O-])c1cccc(CBr)c1,0
BrCc1c2ccccc2c2ccc3cccc4ccc1c2c43,1
Cc1ccccc1NO,1
O=[N+]([O-])c1ccc(F)c([N+](=O)[O-])c1,1
CNC(=O)C=Cc1ccc([N+](=O)[O-])o1,1
C1=Cc2cc3cccc4c5ccccc5c5ccc1c2c5c34,1
CC=C1CC(C)C(C)(O)C(=O)OCC2=CCN3CCC(OC1=O)C23,0
Cn1c([N+](=O)[O-])nc2ncc(-c3ccccc3)cc21,1
Nc1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)ccc2c1N=Nc1ccc(-c2ccc(N=Nc3c(N)c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)ccc34)c(Cl)c2)cc1Cl,0
COC1=CC(=O)c2c(nc(C)c3c2[nH]c2ccncc23)C1=O,1
Nc1ccc2cccnc2c1,1
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,0
O=S(=O)(O)OCc1c2ccccc2c2ccc3cccc4ccc1c2c43,1
C=CC(=CC)CC(NC(=O)C(CSSCC(NC(=O)CNC(=O)C(CC(C)C)NC(=O)CNC)C(=O)NC(CC(N)=O)C(=O)NC(CO)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc1ccc(O)cc1)C(=O)O)NC(=O)C(CO)NC(C)=O)C(=O)NC,0
O=C1NC(=O)C(c2ccccc2)(c2ccc(O)cc2)N1,0
O=C1c2ccc3ccccc3c2-c2c1ccc1ccccc21,1
CC(=O)Oc1ccc(CO)cc1,0
Cc1ccc([N+](=O)[O-])cc1NO,0
CC(C)(O)C#N,0
ClC=C(Cl)C(Cl)Cl,1
Clc1ccc(Cl)cc1,0
O=C(O)c1cc2c(c3c1c([N+](=O)[O-])cc1ccccc13)OCO2,1
CC(=O)c1cccc([N+](=O)[O-])c1,1
CCSCCC(N)C(=O)O,0
Nc1cc2ccccc2cc1N,1
Nc1ccc2c(n1)[nH]c1ccccc12,1
O=C(O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl,0
Cc1ccc(NO)cc1[N+](=O)[O-],0
CCCCCN(CCCOC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,0
CC1CCC(C(C)CS)CC1S,0
CCNC(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,0
CC12CCC3C(CCC4CC(OC(=O)COc5ccc(N(CCCl)CCCl)cc5)CCC43C)C1CCC(=O)N2,1
ClCCOP(OCCCl)OCCCl,1
CC1(C)CC(O)CC(C)(C)N1O,1
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,0
O=c1ccc2ccc3occc3c2o1,0
C1=Cc2c(ccc3ccc4ccccc4c23)C1,1
CC(O)CCC(=O)c1ccoc1,0
O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],1
Nc1cc([N+](=O)[O-])c(N)cc1F,1
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,0
O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1
N=C(Nc1ccccc1)Nc1ccccc1,1
C=CCCCCCCCCCCCC,0
CC1CCC2C(C)C3C(CC4C5CC=C6CC(OC7OC(CO)C(OC8OC(C)C(O)C(O)C8OC8OC(C)C(O)C(O)C8O)C(O)C7O)CCC6(C)C5CCC43C)N2C1,0
C=C(C)C(=O)OCCCCCC,0
C1CSCCO1,0
C=C(C)C(=O)OCCCCCOC(=O)C(=C)C,0
NC(=O)c1ccccc1,0
O=C1C=C(CCl)CO1,1
N#Cc1ccc([N+](=O)[O-])cc1,0
CCOc1ccccc1OCC1CNCCO1,0
ONc1ccc2c(c1)Cc1ccccc1-2,1
O=C(C=Cc1ccc(F)cc1)c1ccccc1,0
CCCCC=CC=O,1
CC(C)CC(=O)CC(C)C,0
C1N2CN3CN1CN(C2)C3,1
CC(C)O,0
CC(=O)c1cc2c(cc1C)C(C)(C)C(C)C2C(C)C,0
O=C1C=C2C(=CCOC2O)O1,0
CC(C)(Cl)[N+](=O)[O-],1
Cn1cc2cccc([N+](=O)[O-])c2n1,1
O=C(O)CCC(=O)Nc1ccc(Cl)c(Cl)c1,0
C=CCCCCCCCCCCC,0
O=[N+]([O-])c1ccc2c(CCO)c[nH]c2c1,1
Nc1ccccc1C(F)(F)F,0
c1ccc(CN2C3c4ccccc4-c4ccccc4C32)cc1,1
Cc1c2c(cc3ccccc13)-c1ccccc1C1NC21,1
O=C(O)Cc1ccc(O)c(O)c1,1
COC(C)(C)CC(C)=O,0
O=Nc1ccccc1-c1ccccc1,1
CC(C)(N=O)[N+](=O)[O-],1
Nc1ccc(Oc2ccc(Cl)cc2Cl)cc1,1
NC(=O)CNC(=O)N(CCCl)N=O,1
CC(=O)N(O)c1ccc(-c2ccccc2)cc1,1
Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3ccccc3)c(O)c12,0
c1ccc2c(c1)c1ccccc1c1cc3cnccc3cc21,1
CCCSC(=O)Cl,1
CC=CC=CC(=O)O,0
O=[N+]([O-])c1ccccc1,0
CC1C(C)(C)C2=C(C(=O)CCC2)C1(C)C,0
CNC1C(O)C(OC2C(NC(=O)C(O)CN)CC(N)C(OC3OC(CN)C(O)C(O)C3O)C2O)OCC1(C)O,0
O=[N+]([O-])c1ccc2ccc3c4ccccc4c([N+](=O)[O-])c4ccc1c2c43,1
O=[N+]([O-])c1ccc2ccc3cccc4c3c2c1C1OC41,1
OCc1ccnc2ccccc12,0
CC1CCCC(C)N1CCCC(O)(c1ccccc1)c1ccccn1,0
O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,0
CN(C)c1ccc(C(=O)c2ccc(N(C)C)cc2)cc1,1
Cc1cc2c3ccccc3cc3ccc4cccc1c4c32,1
CN1CC(CBr)CC2c3cccc4[nH]cc(c34)CC21,1
COc1ccc(CC2CO2)cc1,1
CCCCCC(=O)OC1(C(C)=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,0
Nc1ccc2cc(S(=O)(=O)O)c(N=Nc3ccc(-c4ccc(N=Nc5c(S(=O)(=O)O)cc6cc(S(=O)(=O)O)cc(N)c6c5O)cc4)cc3)c(O)c2c1,1
Clc1cccnc1Cl,1
N=C(N)NN=C1C=CC(=NNC(N)=S)C=C1,1
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,0
CNCC(O)c1cccc(O)c1,0
C=COC(=O)C=C,0
O=c1ccn(C2CC(O)C(CO)O2)c(=O)[nH]1,0
N#Cc1c(Cl)cccc1Cl,0
NC(CCC(=O)NC(CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)NCC(=O)O)C(=O)O,1
Cc1cnc(C)cn1,0
Cc1cc(N=Nc2ccccc2C)ccc1N,1
CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,0
CCOP(=S)(OCC)SCSCC,0
CCOP(=O)(OCC)OC(=CBr)c1ccc(Cl)cc1Cl,0
CN1CCCC1=O,0
NC(CCC(=O)NC(CSCCCl)C(=O)NCC(=O)O)C(=O)O,1
CCC1=C(C(=O)OC)C(=O)OC1C,1
O=[N+]([O-])c1cccc2c1cc([N+](=O)[O-])c1cccc([N+](=O)[O-])c12,1
